model,Descriptor,Enzyme,scaler,split,Accuracy,estimator,learning_rate,n_estimators,Category,Enzyme x Descriptor
abc,MIX,HIV-1 IN,std,4,0.7551107325383305,DecisionTreeClassifier(max_depth=1),0.1,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,std,4,0.770442930153322,DecisionTreeClassifier(max_depth=1),0.1,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,std,4,0.7934412265758092,DecisionTreeClassifier(max_depth=1),0.1,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,std,4,0.7998296422487223,DecisionTreeClassifier(max_depth=1),0.1,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,std,4,0.8087734241908007,DecisionTreeClassifier(max_depth=1),0.1,100,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,std,4,0.8019591141396933,DecisionTreeClassifier(max_depth=1),1.0,10,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,std,4,0.8109028960817717,DecisionTreeClassifier(max_depth=1),1.0,20,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,std,4,0.8445485519591142,DecisionTreeClassifier(max_depth=1),1.0,50,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,std,4,0.854344122657581,DecisionTreeClassifier(max_depth=1),1.0,70,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,std,4,0.868824531516184,DecisionTreeClassifier(max_depth=1),1.0,100,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7201873935264055,DecisionTreeClassifier(max_depth=1),0.0001,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7201873935264055,DecisionTreeClassifier(max_depth=1),0.0001,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7201873935264055,DecisionTreeClassifier(max_depth=1),0.0001,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7201873935264055,DecisionTreeClassifier(max_depth=1),0.0001,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7201873935264055,DecisionTreeClassifier(max_depth=1),0.0001,100,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7201873935264055,DecisionTreeClassifier(max_depth=1),0.01,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7201873935264055,DecisionTreeClassifier(max_depth=1),0.01,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7240204429301533,DecisionTreeClassifier(max_depth=1),0.01,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7278534923339012,DecisionTreeClassifier(max_depth=1),0.01,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7538330494037478,DecisionTreeClassifier(max_depth=1),0.01,100,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7308347529812607,DecisionTreeClassifier(max_depth=1),0.1,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7640545144804088,DecisionTreeClassifier(max_depth=1),0.1,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7994037478705281,DecisionTreeClassifier(max_depth=1),0.1,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.8079216354344123,DecisionTreeClassifier(max_depth=1),0.1,70,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.8189948892674617,DecisionTreeClassifier(max_depth=1),0.1,100,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.7887563884156729,DecisionTreeClassifier(max_depth=1),1.0,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.8109028960817717,DecisionTreeClassifier(max_depth=1),1.0,20,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.8445485519591142,DecisionTreeClassifier(max_depth=1),1.0,50,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.8603066439522998,DecisionTreeClassifier(max_depth=1),1.0,70,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,1,0.8773424190800682,DecisionTreeClassifier(max_depth=1),1.0,100,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7210391822827938,DecisionTreeClassifier(max_depth=1),0.0001,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7210391822827938,DecisionTreeClassifier(max_depth=1),0.0001,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7210391822827938,DecisionTreeClassifier(max_depth=1),0.0001,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7210391822827938,DecisionTreeClassifier(max_depth=1),0.0001,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7210391822827938,DecisionTreeClassifier(max_depth=1),0.0001,100,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7210391822827938,DecisionTreeClassifier(max_depth=1),0.01,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7210391822827938,DecisionTreeClassifier(max_depth=1),0.01,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7304088586030665,DecisionTreeClassifier(max_depth=1),0.01,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7593696763202725,DecisionTreeClassifier(max_depth=1),0.01,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.760221465076661,DecisionTreeClassifier(max_depth=1),0.01,100,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7597955706984668,DecisionTreeClassifier(max_depth=1),0.1,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7781090289608177,DecisionTreeClassifier(max_depth=1),0.1,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.8066439522998297,DecisionTreeClassifier(max_depth=1),0.1,50,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.8126064735945485,DecisionTreeClassifier(max_depth=1),0.1,70,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.8172913117546848,DecisionTreeClassifier(max_depth=1),0.1,100,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.7977001703577513,DecisionTreeClassifier(max_depth=1),1.0,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.8168654173764907,DecisionTreeClassifier(max_depth=1),1.0,20,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.8436967632027257,DecisionTreeClassifier(max_depth=1),1.0,50,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.862862010221465,DecisionTreeClassifier(max_depth=1),1.0,70,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,2,0.868824531516184,DecisionTreeClassifier(max_depth=1),1.0,100,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,100,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.01,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.01,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.7491482112436116,DecisionTreeClassifier(max_depth=1),0.01,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.7491482112436116,DecisionTreeClassifier(max_depth=1),0.01,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.7482964224872232,DecisionTreeClassifier(max_depth=1),0.01,100,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.7504258943781942,DecisionTreeClassifier(max_depth=1),0.1,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.7674616695059625,DecisionTreeClassifier(max_depth=1),0.1,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.7934412265758092,DecisionTreeClassifier(max_depth=1),0.1,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.8023850085178875,DecisionTreeClassifier(max_depth=1),0.1,70,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.8117546848381602,DecisionTreeClassifier(max_depth=1),0.1,100,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.7891822827938672,DecisionTreeClassifier(max_depth=1),1.0,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.823679727427598,DecisionTreeClassifier(max_depth=1),1.0,20,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.8373083475298126,DecisionTreeClassifier(max_depth=1),1.0,50,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.854344122657581,DecisionTreeClassifier(max_depth=1),1.0,70,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,3,0.8722316865417377,DecisionTreeClassifier(max_depth=1),1.0,100,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.0001,100,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.01,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.721465076660988,DecisionTreeClassifier(max_depth=1),0.01,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.7436115843270868,DecisionTreeClassifier(max_depth=1),0.01,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.7436115843270868,DecisionTreeClassifier(max_depth=1),0.01,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.7461669505962522,DecisionTreeClassifier(max_depth=1),0.01,100,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.7551107325383305,DecisionTreeClassifier(max_depth=1),0.1,10,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.770442930153322,DecisionTreeClassifier(max_depth=1),0.1,20,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.7934412265758092,DecisionTreeClassifier(max_depth=1),0.1,50,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.7998296422487223,DecisionTreeClassifier(max_depth=1),0.1,70,C,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.8087734241908007,DecisionTreeClassifier(max_depth=1),0.1,100,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.8019591141396933,DecisionTreeClassifier(max_depth=1),1.0,10,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.8109028960817717,DecisionTreeClassifier(max_depth=1),1.0,20,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.8445485519591142,DecisionTreeClassifier(max_depth=1),1.0,50,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.854344122657581,DecisionTreeClassifier(max_depth=1),1.0,70,B,HIV-1 IN x MIX
abc,MIX,HIV-1 IN,minmax,4,0.868824531516184,DecisionTreeClassifier(max_depth=1),1.0,100,B,HIV-1 IN x MIX
abc,PC,HIV-1 PR,std,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9289511841469308,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.930884485258579,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9386176897051716,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9410343160947318,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9516674722087964,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.957467375543741,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,1,0.9652005799903336,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9333011116481392,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9468342194296762,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9526341227646206,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9608506524891252,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,2,0.9661672305461576,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9299178347027548,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9299178347027548,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.929434509424843,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9405509908168196,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9536007733204448,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9608506524891252,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,3,0.9637506041565974,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9371677138714356,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9347510874818752,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.94296761720638,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9594006766553892,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9647172547124214,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,std,4,0.9652005799903336,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9289511841469308,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.930884485258579,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9386176897051716,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9410343160947318,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9516674722087964,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.957467375543741,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,1,0.9652005799903336,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x PC
