model,Descriptor,Enzyme,scaler,split,Accuracy,algorithm,n_neighbors,weights
knn,MIX,HIV-1 IN,minmax,2,0.9582623509369677,kd_tree,6,distance
knn,MIX,HIV-1 IN,minmax,2,0.9054514480408858,kd_tree,7,uniform
knn,MIX,HIV-1 IN,minmax,2,0.954855195911414,kd_tree,7,distance
knn,MIX,HIV-1 IN,minmax,2,0.895655877342419,kd_tree,10,uniform
knn,MIX,HIV-1 IN,minmax,2,0.9561328790459966,kd_tree,10,distance
knn,MIX,HIV-1 IN,minmax,2,0.916098807495741,brute,5,uniform
knn,MIX,HIV-1 IN,minmax,2,0.9565587734241908,brute,5,distance
knn,MIX,HIV-1 IN,minmax,2,0.9054514480408858,brute,6,uniform
knn,MIX,HIV-1 IN,minmax,2,0.9582623509369677,brute,6,distance
knn,MIX,HIV-1 IN,minmax,2,0.9054514480408858,brute,7,uniform
knn,MIX,HIV-1 IN,minmax,2,0.954855195911414,brute,7,distance
knn,MIX,HIV-1 IN,minmax,2,0.895655877342419,brute,10,uniform
knn,MIX,HIV-1 IN,minmax,2,0.9561328790459966,brute,10,distance
knn,MIX,HIV-1 IN,minmax,3,0.9195059625212948,auto,5,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9586882453151618,auto,5,distance
knn,MIX,HIV-1 IN,minmax,3,0.9041737649063032,auto,6,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9599659284497444,auto,6,distance
knn,MIX,HIV-1 IN,minmax,3,0.9071550255536628,auto,7,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9557069846678024,auto,7,distance
knn,MIX,HIV-1 IN,minmax,3,0.8875638841567292,auto,10,uniform
knn,MIX,HIV-1 IN,minmax,3,0.954855195911414,auto,10,distance
knn,MIX,HIV-1 IN,minmax,3,0.9195059625212948,ball_tree,5,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9586882453151618,ball_tree,5,distance
knn,MIX,HIV-1 IN,minmax,3,0.9041737649063032,ball_tree,6,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9599659284497444,ball_tree,6,distance
knn,MIX,HIV-1 IN,minmax,3,0.9071550255536628,ball_tree,7,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9557069846678024,ball_tree,7,distance
knn,MIX,HIV-1 IN,minmax,3,0.8875638841567292,ball_tree,10,uniform
knn,MIX,HIV-1 IN,minmax,3,0.954855195911414,ball_tree,10,distance
knn,MIX,HIV-1 IN,minmax,3,0.9195059625212948,kd_tree,5,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9586882453151618,kd_tree,5,distance
knn,MIX,HIV-1 IN,minmax,3,0.9041737649063032,kd_tree,6,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9599659284497444,kd_tree,6,distance
knn,MIX,HIV-1 IN,minmax,3,0.9071550255536628,kd_tree,7,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9557069846678024,kd_tree,7,distance
knn,MIX,HIV-1 IN,minmax,3,0.8875638841567292,kd_tree,10,uniform
knn,MIX,HIV-1 IN,minmax,3,0.954855195911414,kd_tree,10,distance
knn,MIX,HIV-1 IN,minmax,3,0.9195059625212948,brute,5,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9586882453151618,brute,5,distance
knn,MIX,HIV-1 IN,minmax,3,0.9041737649063032,brute,6,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9599659284497444,brute,6,distance
knn,MIX,HIV-1 IN,minmax,3,0.9071550255536628,brute,7,uniform
knn,MIX,HIV-1 IN,minmax,3,0.9557069846678024,brute,7,distance
knn,MIX,HIV-1 IN,minmax,3,0.8875638841567292,brute,10,uniform
knn,MIX,HIV-1 IN,minmax,3,0.954855195911414,brute,10,distance
knn,MIX,HIV-1 IN,minmax,4,0.9169505962521296,auto,5,uniform
knn,MIX,HIV-1 IN,minmax,4,0.962947189097104,auto,5,distance
knn,MIX,HIV-1 IN,minmax,4,0.9071550255536628,auto,6,uniform
knn,MIX,HIV-1 IN,minmax,4,0.965076660988075,auto,6,distance
knn,MIX,HIV-1 IN,minmax,4,0.9105621805792165,auto,7,uniform
knn,MIX,HIV-1 IN,minmax,4,0.9603918228279388,auto,7,distance
knn,MIX,HIV-1 IN,minmax,4,0.8969335604770017,auto,10,uniform
knn,MIX,HIV-1 IN,minmax,4,0.9633730834752982,auto,10,distance
knn,MIX,HIV-1 IN,minmax,4,0.9169505962521296,ball_tree,5,uniform
knn,MIX,HIV-1 IN,minmax,4,0.962947189097104,ball_tree,5,distance
knn,MIX,HIV-1 IN,minmax,4,0.9071550255536628,ball_tree,6,uniform
knn,MIX,HIV-1 IN,minmax,4,0.965076660988075,ball_tree,6,distance
knn,MIX,HIV-1 IN,minmax,4,0.9105621805792165,ball_tree,7,uniform
knn,MIX,HIV-1 IN,minmax,4,0.9603918228279388,ball_tree,7,distance
knn,MIX,HIV-1 IN,minmax,4,0.8969335604770017,ball_tree,10,uniform
knn,MIX,HIV-1 IN,minmax,4,0.9633730834752982,ball_tree,10,distance
knn,MIX,HIV-1 IN,minmax,4,0.9169505962521296,kd_tree,5,uniform
knn,MIX,HIV-1 IN,minmax,4,0.962947189097104,kd_tree,5,distance
knn,MIX,HIV-1 IN,minmax,4,0.9071550255536628,kd_tree,6,uniform
knn,MIX,HIV-1 IN,minmax,4,0.965076660988075,kd_tree,6,distance
knn,MIX,HIV-1 IN,minmax,4,0.9105621805792165,kd_tree,7,uniform
knn,MIX,HIV-1 IN,minmax,4,0.9603918228279388,kd_tree,7,distance
knn,MIX,HIV-1 IN,minmax,4,0.8969335604770017,kd_tree,10,uniform
knn,MIX,HIV-1 IN,minmax,4,0.9633730834752982,kd_tree,10,distance
knn,MIX,HIV-1 IN,minmax,4,0.9169505962521296,brute,5,uniform
knn,MIX,HIV-1 IN,minmax,4,0.962947189097104,brute,5,distance
knn,MIX,HIV-1 IN,minmax,4,0.9071550255536628,brute,6,uniform
knn,MIX,HIV-1 IN,minmax,4,0.965076660988075,brute,6,distance
knn,MIX,HIV-1 IN,minmax,4,0.9105621805792165,brute,7,uniform
knn,MIX,HIV-1 IN,minmax,4,0.9603918228279388,brute,7,distance
knn,MIX,HIV-1 IN,minmax,4,0.8969335604770017,brute,10,uniform
knn,MIX,HIV-1 IN,minmax,4,0.9633730834752982,brute,10,distance
knn,PC,HIV-1 PR,std,1,0.9497341710971484,auto,5,uniform
knn,PC,HIV-1 PR,std,1,0.9777670372160464,auto,5,distance
knn,PC,HIV-1 PR,std,1,0.9478008699855004,auto,6,uniform
knn,PC,HIV-1 PR,std,1,0.9777670372160464,auto,6,distance
knn,PC,HIV-1 PR,std,1,0.945867568873852,auto,7,uniform
knn,PC,HIV-1 PR,std,1,0.9763170613823104,auto,7,distance
knn,PC,HIV-1 PR,std,1,0.9376510391493476,auto,10,uniform
knn,PC,HIV-1 PR,std,1,0.9743837602706622,auto,10,distance
knn,PC,HIV-1 PR,std,1,0.9497341710971484,ball_tree,5,uniform
knn,PC,HIV-1 PR,std,1,0.9777670372160464,ball_tree,5,distance
knn,PC,HIV-1 PR,std,1,0.9478008699855004,ball_tree,6,uniform
knn,PC,HIV-1 PR,std,1,0.9777670372160464,ball_tree,6,distance
knn,PC,HIV-1 PR,std,1,0.945867568873852,ball_tree,7,uniform
knn,PC,HIV-1 PR,std,1,0.9763170613823104,ball_tree,7,distance
knn,PC,HIV-1 PR,std,1,0.9376510391493476,ball_tree,10,uniform
knn,PC,HIV-1 PR,std,1,0.9743837602706622,ball_tree,10,distance
knn,PC,HIV-1 PR,std,1,0.9497341710971484,kd_tree,5,uniform
knn,PC,HIV-1 PR,std,1,0.9777670372160464,kd_tree,5,distance
knn,PC,HIV-1 PR,std,1,0.9478008699855004,kd_tree,6,uniform
knn,PC,HIV-1 PR,std,1,0.9777670372160464,kd_tree,6,distance
knn,PC,HIV-1 PR,std,1,0.945867568873852,kd_tree,7,uniform
knn,PC,HIV-1 PR,std,1,0.9763170613823104,kd_tree,7,distance
knn,PC,HIV-1 PR,std,1,0.9376510391493476,kd_tree,10,uniform
knn,PC,HIV-1 PR,std,1,0.9743837602706622,kd_tree,10,distance
knn,PC,HIV-1 PR,std,1,0.9497341710971484,brute,5,uniform
knn,PC,HIV-1 PR,std,1,0.9777670372160464,brute,5,distance
knn,PC,HIV-1 PR,std,1,0.9478008699855004,brute,6,uniform
knn,PC,HIV-1 PR,std,1,0.9777670372160464,brute,6,distance
knn,PC,HIV-1 PR,std,1,0.945867568873852,brute,7,uniform
knn,PC,HIV-1 PR,std,1,0.9763170613823104,brute,7,distance
knn,PC,HIV-1 PR,std,1,0.9376510391493476,brute,10,uniform
knn,PC,HIV-1 PR,std,1,0.9743837602706622,brute,10,distance
knn,PC,HIV-1 PR,std,2,0.9468342194296762,auto,5,uniform
knn,PC,HIV-1 PR,std,2,0.9777670372160464,auto,5,distance
knn,PC,HIV-1 PR,std,2,0.9473175447075882,auto,6,uniform
knn,PC,HIV-1 PR,std,2,0.9782503624939584,auto,6,distance
knn,PC,HIV-1 PR,std,2,0.944417593040116,auto,7,uniform
knn,PC,HIV-1 PR,std,2,0.9777670372160464,auto,7,distance
knn,PC,HIV-1 PR,std,2,0.9400676655389076,auto,10,uniform
knn,PC,HIV-1 PR,std,2,0.9758337361043984,auto,10,distance
knn,PC,HIV-1 PR,std,2,0.9468342194296762,ball_tree,5,uniform
knn,PC,HIV-1 PR,std,2,0.9777670372160464,ball_tree,5,distance
knn,PC,HIV-1 PR,std,2,0.9473175447075882,ball_tree,6,uniform
knn,PC,HIV-1 PR,std,2,0.9782503624939584,ball_tree,6,distance
knn,PC,HIV-1 PR,std,2,0.944417593040116,ball_tree,7,uniform
knn,PC,HIV-1 PR,std,2,0.9777670372160464,ball_tree,7,distance
knn,PC,HIV-1 PR,std,2,0.9400676655389076,ball_tree,10,uniform
knn,PC,HIV-1 PR,std,2,0.9758337361043984,ball_tree,10,distance
knn,PC,HIV-1 PR,std,2,0.9468342194296762,kd_tree,5,uniform
knn,PC,HIV-1 PR,std,2,0.9777670372160464,kd_tree,5,distance
knn,PC,HIV-1 PR,std,2,0.9473175447075882,kd_tree,6,uniform
knn,PC,HIV-1 PR,std,2,0.9782503624939584,kd_tree,6,distance
knn,PC,HIV-1 PR,std,2,0.944417593040116,kd_tree,7,uniform
knn,PC,HIV-1 PR,std,2,0.9777670372160464,kd_tree,7,distance
knn,PC,HIV-1 PR,std,2,0.9400676655389076,kd_tree,10,uniform
knn,PC,HIV-1 PR,std,2,0.9758337361043984,kd_tree,10,distance
knn,PC,HIV-1 PR,std,2,0.9468342194296762,brute,5,uniform
knn,PC,HIV-1 PR,std,2,0.9777670372160464,brute,5,distance
knn,PC,HIV-1 PR,std,2,0.9473175447075882,brute,6,uniform
knn,PC,HIV-1 PR,std,2,0.9782503624939584,brute,6,distance
knn,PC,HIV-1 PR,std,2,0.944417593040116,brute,7,uniform
knn,PC,HIV-1 PR,std,2,0.9777670372160464,brute,7,distance
knn,PC,HIV-1 PR,std,2,0.9400676655389076,brute,10,uniform
knn,PC,HIV-1 PR,std,2,0.9758337361043984,brute,10,distance
knn,PC,HIV-1 PR,std,3,0.946350894151764,auto,5,uniform
knn,PC,HIV-1 PR,std,3,0.9758337361043984,auto,5,distance
knn,PC,HIV-1 PR,std,3,0.9492508458192364,auto,6,uniform
knn,PC,HIV-1 PR,std,3,0.9748670855485742,auto,6,distance
knn,PC,HIV-1 PR,std,3,0.9400676655389076,auto,7,uniform
knn,PC,HIV-1 PR,std,3,0.97390043499275,auto,7,distance
knn,PC,HIV-1 PR,std,3,0.9366843885935234,auto,10,uniform
knn,PC,HIV-1 PR,std,3,0.972933784436926,auto,10,distance
knn,PC,HIV-1 PR,std,3,0.946350894151764,ball_tree,5,uniform
knn,PC,HIV-1 PR,std,3,0.9758337361043984,ball_tree,5,distance
knn,PC,HIV-1 PR,std,3,0.9492508458192364,ball_tree,6,uniform
knn,PC,HIV-1 PR,std,3,0.9748670855485742,ball_tree,6,distance
knn,PC,HIV-1 PR,std,3,0.9400676655389076,ball_tree,7,uniform
knn,PC,HIV-1 PR,std,3,0.97390043499275,ball_tree,7,distance
knn,PC,HIV-1 PR,std,3,0.9366843885935234,ball_tree,10,uniform
knn,PC,HIV-1 PR,std,3,0.972933784436926,ball_tree,10,distance
knn,PC,HIV-1 PR,std,3,0.946350894151764,kd_tree,5,uniform
knn,PC,HIV-1 PR,std,3,0.9758337361043984,kd_tree,5,distance
knn,PC,HIV-1 PR,std,3,0.9492508458192364,kd_tree,6,uniform
knn,PC,HIV-1 PR,std,3,0.9748670855485742,kd_tree,6,distance
knn,PC,HIV-1 PR,std,3,0.9400676655389076,kd_tree,7,uniform
knn,PC,HIV-1 PR,std,3,0.97390043499275,kd_tree,7,distance
knn,PC,HIV-1 PR,std,3,0.9366843885935234,kd_tree,10,uniform
knn,PC,HIV-1 PR,std,3,0.972933784436926,kd_tree,10,distance
knn,PC,HIV-1 PR,std,3,0.946350894151764,brute,5,uniform
knn,PC,HIV-1 PR,std,3,0.9758337361043984,brute,5,distance
knn,PC,HIV-1 PR,std,3,0.9492508458192364,brute,6,uniform
knn,PC,HIV-1 PR,std,3,0.9748670855485742,brute,6,distance
knn,PC,HIV-1 PR,std,3,0.9400676655389076,brute,7,uniform
knn,PC,HIV-1 PR,std,3,0.97390043499275,brute,7,distance
knn,PC,HIV-1 PR,std,3,0.9366843885935234,brute,10,uniform
knn,PC,HIV-1 PR,std,3,0.972933784436926,brute,10,distance
knn,PC,HIV-1 PR,std,4,0.9511841469308844,auto,5,uniform
knn,PC,HIV-1 PR,std,4,0.9787336877718704,auto,5,distance
knn,PC,HIV-1 PR,std,4,0.9531174480425326,auto,6,uniform
knn,PC,HIV-1 PR,std,4,0.9792170130497824,auto,6,distance
knn,PC,HIV-1 PR,std,4,0.944900918318028,auto,7,uniform
knn,PC,HIV-1 PR,std,4,0.9772837119381343,auto,7,distance
knn,PC,HIV-1 PR,std,4,0.9405509908168196,auto,10,uniform
knn,PC,HIV-1 PR,std,4,0.9743837602706622,auto,10,distance
knn,PC,HIV-1 PR,std,4,0.9511841469308844,ball_tree,5,uniform
knn,PC,HIV-1 PR,std,4,0.9787336877718704,ball_tree,5,distance
knn,PC,HIV-1 PR,std,4,0.9531174480425326,ball_tree,6,uniform
knn,PC,HIV-1 PR,std,4,0.9792170130497824,ball_tree,6,distance
knn,PC,HIV-1 PR,std,4,0.944900918318028,ball_tree,7,uniform
knn,PC,HIV-1 PR,std,4,0.9772837119381343,ball_tree,7,distance
knn,PC,HIV-1 PR,std,4,0.9405509908168196,ball_tree,10,uniform
knn,PC,HIV-1 PR,std,4,0.9743837602706622,ball_tree,10,distance
knn,PC,HIV-1 PR,std,4,0.9511841469308844,kd_tree,5,uniform
knn,PC,HIV-1 PR,std,4,0.9787336877718704,kd_tree,5,distance
knn,PC,HIV-1 PR,std,4,0.9531174480425326,kd_tree,6,uniform
knn,PC,HIV-1 PR,std,4,0.9792170130497824,kd_tree,6,distance
knn,PC,HIV-1 PR,std,4,0.944900918318028,kd_tree,7,uniform
knn,PC,HIV-1 PR,std,4,0.9772837119381343,kd_tree,7,distance
knn,PC,HIV-1 PR,std,4,0.9405509908168196,kd_tree,10,uniform
knn,PC,HIV-1 PR,std,4,0.9743837602706622,kd_tree,10,distance
knn,PC,HIV-1 PR,std,4,0.9511841469308844,brute,5,uniform
knn,PC,HIV-1 PR,std,4,0.9787336877718704,brute,5,distance
knn,PC,HIV-1 PR,std,4,0.9531174480425326,brute,6,uniform
knn,PC,HIV-1 PR,std,4,0.9792170130497824,brute,6,distance
knn,PC,HIV-1 PR,std,4,0.944900918318028,brute,7,uniform
knn,PC,HIV-1 PR,std,4,0.9772837119381343,brute,7,distance
knn,PC,HIV-1 PR,std,4,0.9405509908168196,brute,10,uniform
knn,PC,HIV-1 PR,std,4,0.9743837602706622,brute,10,distance
knn,PC,HIV-1 PR,minmax,1,0.9526341227646206,auto,5,uniform
knn,PC,HIV-1 PR,minmax,1,0.9777670372160464,auto,5,distance
knn,PC,HIV-1 PR,minmax,1,0.9507008216529724,auto,6,uniform
knn,PC,HIV-1 PR,minmax,1,0.9787336877718704,auto,6,distance
knn,PC,HIV-1 PR,minmax,1,0.945867568873852,auto,7,uniform
knn,PC,HIV-1 PR,minmax,1,0.9763170613823104,auto,7,distance
knn,PC,HIV-1 PR,minmax,1,0.943450942484292,auto,10,uniform
knn,PC,HIV-1 PR,minmax,1,0.9758337361043984,auto,10,distance
knn,PC,HIV-1 PR,minmax,1,0.9526341227646206,ball_tree,5,uniform
knn,PC,HIV-1 PR,minmax,1,0.9777670372160464,ball_tree,5,distance
knn,PC,HIV-1 PR,minmax,1,0.9507008216529724,ball_tree,6,uniform
knn,PC,HIV-1 PR,minmax,1,0.9787336877718704,ball_tree,6,distance
knn,PC,HIV-1 PR,minmax,1,0.945867568873852,ball_tree,7,uniform
knn,PC,HIV-1 PR,minmax,1,0.9763170613823104,ball_tree,7,distance
knn,PC,HIV-1 PR,minmax,1,0.943450942484292,ball_tree,10,uniform
knn,PC,HIV-1 PR,minmax,1,0.9758337361043984,ball_tree,10,distance
knn,PC,HIV-1 PR,minmax,1,0.9526341227646206,kd_tree,5,uniform
knn,PC,HIV-1 PR,minmax,1,0.9777670372160464,kd_tree,5,distance
knn,PC,HIV-1 PR,minmax,1,0.9507008216529724,kd_tree,6,uniform
knn,PC,HIV-1 PR,minmax,1,0.9787336877718704,kd_tree,6,distance
knn,PC,HIV-1 PR,minmax,1,0.945867568873852,kd_tree,7,uniform
knn,PC,HIV-1 PR,minmax,1,0.9763170613823104,kd_tree,7,distance
knn,PC,HIV-1 PR,minmax,1,0.943450942484292,kd_tree,10,uniform
knn,PC,HIV-1 PR,minmax,1,0.9758337361043984,kd_tree,10,distance
knn,PC,HIV-1 PR,minmax,1,0.9526341227646206,brute,5,uniform
knn,PC,HIV-1 PR,minmax,1,0.9777670372160464,brute,5,distance
knn,PC,HIV-1 PR,minmax,1,0.9507008216529724,brute,6,uniform
knn,PC,HIV-1 PR,minmax,1,0.9787336877718704,brute,6,distance
knn,PC,HIV-1 PR,minmax,1,0.945867568873852,brute,7,uniform
knn,PC,HIV-1 PR,minmax,1,0.9763170613823104,brute,7,distance
knn,PC,HIV-1 PR,minmax,1,0.943450942484292,brute,10,uniform
knn,PC,HIV-1 PR,minmax,1,0.9758337361043984,brute,10,distance
knn,PC,HIV-1 PR,minmax,2,0.9507008216529724,auto,5,uniform
knn,PC,HIV-1 PR,minmax,2,0.9797003383276944,auto,5,distance
knn,PC,HIV-1 PR,minmax,2,0.9511841469308844,auto,6,uniform
knn,PC,HIV-1 PR,minmax,2,0.9801836636056066,auto,6,distance
knn,PC,HIV-1 PR,minmax,2,0.946350894151764,auto,7,uniform
knn,PC,HIV-1 PR,minmax,2,0.9792170130497824,auto,7,distance
knn,PC,HIV-1 PR,minmax,2,0.9410343160947318,auto,10,uniform
knn,PC,HIV-1 PR,minmax,2,0.9758337361043984,auto,10,distance
knn,PC,HIV-1 PR,minmax,2,0.9507008216529724,ball_tree,5,uniform
knn,PC,HIV-1 PR,minmax,2,0.9797003383276944,ball_tree,5,distance
knn,PC,HIV-1 PR,minmax,2,0.9511841469308844,ball_tree,6,uniform
knn,PC,HIV-1 PR,minmax,2,0.9801836636056066,ball_tree,6,distance
knn,PC,HIV-1 PR,minmax,2,0.946350894151764,ball_tree,7,uniform
knn,PC,HIV-1 PR,minmax,2,0.9792170130497824,ball_tree,7,distance
knn,PC,HIV-1 PR,minmax,2,0.9410343160947318,ball_tree,10,uniform
knn,PC,HIV-1 PR,minmax,2,0.9758337361043984,ball_tree,10,distance
knn,PC,HIV-1 PR,minmax,2,0.9507008216529724,kd_tree,5,uniform
knn,PC,HIV-1 PR,minmax,2,0.9797003383276944,kd_tree,5,distance
knn,PC,HIV-1 PR,minmax,2,0.9511841469308844,kd_tree,6,uniform
knn,PC,HIV-1 PR,minmax,2,0.9801836636056066,kd_tree,6,distance
knn,PC,HIV-1 PR,minmax,2,0.946350894151764,kd_tree,7,uniform
knn,PC,HIV-1 PR,minmax,2,0.9792170130497824,kd_tree,7,distance
knn,PC,HIV-1 PR,minmax,2,0.9410343160947318,kd_tree,10,uniform
knn,PC,HIV-1 PR,minmax,2,0.9758337361043984,kd_tree,10,distance
knn,PC,HIV-1 PR,minmax,2,0.9507008216529724,brute,5,uniform
knn,PC,HIV-1 PR,minmax,2,0.9797003383276944,brute,5,distance
knn,PC,HIV-1 PR,minmax,2,0.9511841469308844,brute,6,uniform
knn,PC,HIV-1 PR,minmax,2,0.9801836636056066,brute,6,distance
knn,PC,HIV-1 PR,minmax,2,0.946350894151764,brute,7,uniform
knn,PC,HIV-1 PR,minmax,2,0.9792170130497824,brute,7,distance
knn,PC,HIV-1 PR,minmax,2,0.9410343160947318,brute,10,uniform
knn,PC,HIV-1 PR,minmax,2,0.9758337361043984,brute,10,distance
knn,PC,HIV-1 PR,minmax,3,0.9521507974867084,auto,5,uniform
knn,PC,HIV-1 PR,minmax,3,0.9787336877718704,auto,5,distance
knn,PC,HIV-1 PR,minmax,3,0.9550507491541808,auto,6,uniform
knn,PC,HIV-1 PR,minmax,3,0.9768003866602224,auto,6,distance
knn,PC,HIV-1 PR,minmax,3,0.944900918318028,auto,7,uniform
knn,PC,HIV-1 PR,minmax,3,0.9758337361043984,auto,7,distance
knn,PC,HIV-1 PR,minmax,3,0.9424842919284678,auto,10,uniform
knn,PC,HIV-1 PR,minmax,3,0.9748670855485742,auto,10,distance
knn,PC,HIV-1 PR,minmax,3,0.9521507974867084,ball_tree,5,uniform
knn,PC,HIV-1 PR,minmax,3,0.9787336877718704,ball_tree,5,distance
knn,PC,HIV-1 PR,minmax,3,0.9550507491541808,ball_tree,6,uniform
knn,PC,HIV-1 PR,minmax,3,0.9768003866602224,ball_tree,6,distance
knn,PC,HIV-1 PR,minmax,3,0.944900918318028,ball_tree,7,uniform
knn,PC,HIV-1 PR,minmax,3,0.9758337361043984,ball_tree,7,distance
knn,PC,HIV-1 PR,minmax,3,0.9424842919284678,ball_tree,10,uniform
knn,PC,HIV-1 PR,minmax,3,0.9748670855485742,ball_tree,10,distance
knn,PC,HIV-1 PR,minmax,3,0.9521507974867084,kd_tree,5,uniform
knn,PC,HIV-1 PR,minmax,3,0.9787336877718704,kd_tree,5,distance
knn,PC,HIV-1 PR,minmax,3,0.9550507491541808,kd_tree,6,uniform
knn,PC,HIV-1 PR,minmax,3,0.9768003866602224,kd_tree,6,distance
knn,PC,HIV-1 PR,minmax,3,0.944900918318028,kd_tree,7,uniform
knn,PC,HIV-1 PR,minmax,3,0.9758337361043984,kd_tree,7,distance
knn,PC,HIV-1 PR,minmax,3,0.9424842919284678,kd_tree,10,uniform
knn,PC,HIV-1 PR,minmax,3,0.9748670855485742,kd_tree,10,distance
knn,PC,HIV-1 PR,minmax,3,0.9521507974867084,brute,5,uniform
knn,PC,HIV-1 PR,minmax,3,0.9787336877718704,brute,5,distance
knn,PC,HIV-1 PR,minmax,3,0.9550507491541808,brute,6,uniform
knn,PC,HIV-1 PR,minmax,3,0.9768003866602224,brute,6,distance
knn,PC,HIV-1 PR,minmax,3,0.944900918318028,brute,7,uniform
knn,PC,HIV-1 PR,minmax,3,0.9758337361043984,brute,7,distance
knn,PC,HIV-1 PR,minmax,3,0.9424842919284678,brute,10,uniform
knn,PC,HIV-1 PR,minmax,3,0.9748670855485742,brute,10,distance
knn,PC,HIV-1 PR,minmax,4,0.9521507974867084,auto,5,uniform
knn,PC,HIV-1 PR,minmax,4,0.9787336877718704,auto,5,distance
knn,PC,HIV-1 PR,minmax,4,0.9521507974867084,auto,6,uniform
knn,PC,HIV-1 PR,minmax,4,0.9782503624939584,auto,6,distance
knn,PC,HIV-1 PR,minmax,4,0.946350894151764,auto,7,uniform
knn,PC,HIV-1 PR,minmax,4,0.9763170613823104,auto,7,distance
knn,PC,HIV-1 PR,minmax,4,0.944417593040116,auto,10,uniform
knn,PC,HIV-1 PR,minmax,4,0.9758337361043984,auto,10,distance
knn,PC,HIV-1 PR,minmax,4,0.9521507974867084,ball_tree,5,uniform
knn,PC,HIV-1 PR,minmax,4,0.9787336877718704,ball_tree,5,distance
knn,PC,HIV-1 PR,minmax,4,0.9521507974867084,ball_tree,6,uniform
knn,PC,HIV-1 PR,minmax,4,0.9782503624939584,ball_tree,6,distance
knn,PC,HIV-1 PR,minmax,4,0.946350894151764,ball_tree,7,uniform
knn,PC,HIV-1 PR,minmax,4,0.9763170613823104,ball_tree,7,distance
knn,PC,HIV-1 PR,minmax,4,0.944417593040116,ball_tree,10,uniform
knn,PC,HIV-1 PR,minmax,4,0.9758337361043984,ball_tree,10,distance
knn,PC,HIV-1 PR,minmax,4,0.9521507974867084,kd_tree,5,uniform
knn,PC,HIV-1 PR,minmax,4,0.9787336877718704,kd_tree,5,distance
knn,PC,HIV-1 PR,minmax,4,0.9521507974867084,kd_tree,6,uniform
knn,PC,HIV-1 PR,minmax,4,0.9782503624939584,kd_tree,6,distance
knn,PC,HIV-1 PR,minmax,4,0.946350894151764,kd_tree,7,uniform
knn,PC,HIV-1 PR,minmax,4,0.9763170613823104,kd_tree,7,distance
knn,PC,HIV-1 PR,minmax,4,0.944417593040116,kd_tree,10,uniform
knn,PC,HIV-1 PR,minmax,4,0.9758337361043984,kd_tree,10,distance
knn,PC,HIV-1 PR,minmax,4,0.9521507974867084,brute,5,uniform
knn,PC,HIV-1 PR,minmax,4,0.9787336877718704,brute,5,distance
knn,PC,HIV-1 PR,minmax,4,0.9521507974867084,brute,6,uniform
knn,PC,HIV-1 PR,minmax,4,0.9782503624939584,brute,6,distance
knn,PC,HIV-1 PR,minmax,4,0.946350894151764,brute,7,uniform
knn,PC,HIV-1 PR,minmax,4,0.9763170613823104,brute,7,distance
knn,PC,HIV-1 PR,minmax,4,0.944417593040116,brute,10,uniform
knn,PC,HIV-1 PR,minmax,4,0.9758337361043984,brute,10,distance
knn,ECFP4,HIV-1 PR,std,1,0.9478008699855004,auto,5,uniform
knn,ECFP4,HIV-1 PR,std,1,0.9758337361043984,auto,5,distance
knn,ECFP4,HIV-1 PR,std,1,0.9487675205413244,auto,6,uniform
knn,ECFP4,HIV-1 PR,std,1,0.9748670855485742,auto,6,distance
knn,ECFP4,HIV-1 PR,std,1,0.9415176413726438,auto,7,uniform
knn,ECFP4,HIV-1 PR,std,1,0.97390043499275,auto,7,distance
knn,ECFP4,HIV-1 PR,std,1,0.9386176897051716,auto,10,uniform
knn,ECFP4,HIV-1 PR,std,1,0.972933784436926,auto,10,distance
knn,ECFP4,HIV-1 PR,std,1,0.9478008699855004,ball_tree,5,uniform
knn,ECFP4,HIV-1 PR,std,1,0.9758337361043984,ball_tree,5,distance
knn,ECFP4,HIV-1 PR,std,1,0.9487675205413244,ball_tree,6,uniform
knn,ECFP4,HIV-1 PR,std,1,0.9748670855485742,ball_tree,6,distance
knn,ECFP4,HIV-1 PR,std,1,0.9415176413726438,ball_tree,7,uniform
knn,ECFP4,HIV-1 PR,std,1,0.97390043499275,ball_tree,7,distance
knn,ECFP4,HIV-1 PR,std,1,0.9386176897051716,ball_tree,10,uniform
knn,ECFP4,HIV-1 PR,std,1,0.972933784436926,ball_tree,10,distance
knn,ECFP4,HIV-1 PR,std,1,0.9478008699855004,kd_tree,5,uniform
knn,ECFP4,HIV-1 PR,std,1,0.9758337361043984,kd_tree,5,distance
knn,ECFP4,HIV-1 PR,std,1,0.9487675205413244,kd_tree,6,uniform
knn,ECFP4,HIV-1 PR,std,1,0.9748670855485742,kd_tree,6,distance
knn,ECFP4,HIV-1 PR,std,1,0.9415176413726438,kd_tree,7,uniform
