model,Descriptor,Enzyme,scaler,split,Accuracy,criterion,n_estimators,Category,Enzyme x Descriptor
rfc,PC,HIV-1 RT,minmax,1,0.9556620730976632,entropy,1500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,1,0.9559616536848412,entropy,2000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.95176752546435,gini,100,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.951168364289994,gini,500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.95176752546435,gini,1000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.951467944877172,gini,1500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.951168364289994,gini,2000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.951168364289994,entropy,100,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.950868783702816,entropy,500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.9499700419412822,entropy,1000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.950569203115638,entropy,1500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,2,0.9499700419412822,entropy,2000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9472738166566806,gini,100,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9466746554823248,gini,500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9487717195925705,gini,1000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9487717195925705,gini,1500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9487717195925705,gini,2000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9454763331336128,entropy,100,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9472738166566806,entropy,500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9481725584182144,entropy,1000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9472738166566806,entropy,1500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,3,0.9478729778310364,entropy,2000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.9478729778310364,gini,100,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.9469742360695028,gini,500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.9475733972438586,gini,1000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.9460754943079688,gini,1500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.9463750748951468,gini,2000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.944877171959257,entropy,100,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.9460754943079688,entropy,500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.945176752546435,entropy,1000,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.9445775913720792,entropy,1500,A,HIV-1 RT x PC
rfc,PC,HIV-1 RT,minmax,4,0.9442780107849011,entropy,2000,A,HIV-1 RT x PC
rfc,ECFP4,HIV-1 RT,std,1,0.9457759137207908,gini,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,1,0.9499700419412822,gini,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,1,0.9490713001797484,gini,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,1,0.9490713001797484,gini,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,1,0.9490713001797484,gini,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,1,0.9484721390053924,entropy,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,1,0.9490713001797484,entropy,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,1,0.9496704613541044,entropy,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,1,0.9484721390053924,entropy,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,1,0.9493708807669264,entropy,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9475733972438586,gini,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9493708807669264,gini,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9481725584182144,gini,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9490713001797484,gini,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9478729778310364,gini,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9466746554823248,entropy,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9481725584182144,entropy,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9487717195925705,entropy,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9484721390053924,entropy,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,2,0.9481725584182144,entropy,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.9484721390053924,gini,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.9496704613541044,gini,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.9496704613541044,gini,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.9493708807669264,gini,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.9484721390053924,gini,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.9487717195925705,entropy,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.9487717195925705,entropy,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.9487717195925705,entropy,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.9499700419412822,entropy,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,3,0.95026962252846,entropy,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.9478729778310364,gini,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.9463750748951468,gini,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.9463750748951468,gini,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.9469742360695028,gini,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.9466746554823248,gini,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.95026962252846,entropy,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.9481725584182144,entropy,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.9487717195925705,entropy,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.9484721390053924,entropy,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,std,4,0.9481725584182144,entropy,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9457759137207908,gini,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9499700419412822,gini,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9490713001797484,gini,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9490713001797484,gini,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9490713001797484,gini,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9484721390053924,entropy,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9490713001797484,entropy,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9496704613541044,entropy,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9484721390053924,entropy,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,1,0.9493708807669264,entropy,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9475733972438586,gini,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9493708807669264,gini,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9481725584182144,gini,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9490713001797484,gini,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9478729778310364,gini,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9466746554823248,entropy,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9481725584182144,entropy,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9487717195925705,entropy,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9484721390053924,entropy,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,2,0.9481725584182144,entropy,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.9484721390053924,gini,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.9496704613541044,gini,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.9496704613541044,gini,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.9493708807669264,gini,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.9484721390053924,gini,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.9487717195925705,entropy,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.9487717195925705,entropy,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.9487717195925705,entropy,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.9499700419412822,entropy,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,3,0.95026962252846,entropy,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.9478729778310364,gini,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.9463750748951468,gini,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.9463750748951468,gini,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.9469742360695028,gini,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.9466746554823248,gini,2000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.95026962252846,entropy,100,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.9481725584182144,entropy,500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.9487717195925705,entropy,1000,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.9484721390053924,entropy,1500,A,HIV-1 RT x ECFP4
rfc,ECFP4,HIV-1 RT,minmax,4,0.9481725584182144,entropy,2000,A,HIV-1 RT x ECFP4
rfc,MIX,HIV-1 RT,std,1,0.9490713001797484,gini,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,1,0.9460754943079688,gini,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,1,0.945176752546435,gini,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,1,0.9466746554823248,gini,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,1,0.9463750748951468,gini,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,1,0.945176752546435,entropy,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,1,0.9481725584182144,entropy,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,1,0.9466746554823248,entropy,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,1,0.9469742360695028,entropy,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,1,0.9478729778310364,entropy,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.9397843019772318,gini,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.9439784301977232,gini,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.9436788496105452,gini,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.9439784301977232,gini,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.9439784301977232,gini,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.944877171959257,entropy,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.9442780107849011,entropy,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.944877171959257,entropy,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.944877171959257,entropy,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,2,0.9436788496105452,entropy,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9472738166566806,gini,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9496704613541044,gini,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9496704613541044,gini,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9493708807669264,gini,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9478729778310364,gini,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9469742360695028,entropy,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9478729778310364,entropy,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9487717195925705,entropy,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9487717195925705,entropy,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,3,0.9484721390053924,entropy,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.95026962252846,gini,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.9493708807669264,gini,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.9487717195925705,gini,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.9475733972438586,gini,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.9472738166566806,gini,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.9490713001797484,entropy,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.9490713001797484,entropy,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.9472738166566806,entropy,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.9472738166566806,entropy,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,std,4,0.9466746554823248,entropy,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.9493708807669264,gini,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.9457759137207908,gini,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.9457759137207908,gini,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.9466746554823248,gini,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.9466746554823248,gini,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.945176752546435,entropy,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.9481725584182144,entropy,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.9469742360695028,entropy,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.9469742360695028,entropy,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,1,0.9478729778310364,entropy,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.9397843019772318,gini,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.9430796884361894,gini,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.9436788496105452,gini,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.9442780107849011,gini,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.9439784301977232,gini,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.9439784301977232,entropy,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.9439784301977232,entropy,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.9445775913720792,entropy,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.944877171959257,entropy,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,2,0.9439784301977232,entropy,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9475733972438586,gini,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9496704613541044,gini,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9493708807669264,gini,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9490713001797484,gini,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9478729778310364,gini,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9469742360695028,entropy,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9475733972438586,entropy,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9484721390053924,entropy,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9487717195925705,entropy,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,3,0.9484721390053924,entropy,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9490713001797484,gini,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9490713001797484,gini,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9487717195925705,gini,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9475733972438586,gini,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9469742360695028,gini,2000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9490713001797484,entropy,100,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9490713001797484,entropy,500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9472738166566806,entropy,1000,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9475733972438586,entropy,1500,A,HIV-1 RT x MIX
rfc,MIX,HIV-1 RT,minmax,4,0.9460754943079688,entropy,2000,A,HIV-1 RT x MIX
