model,enzyme,descriptor,scaler,split,signature,phase,precision,recall,accuracy,f1 score,auc,mcc,descriptor_int,phase_int
gpc,IN,MIX,std,1,RBF(length_scale=0.5),test,0.9490445859872612,0.6866359447004609,0.8382978723404255,0.7967914438502673,0.8275076956703885,0.6923403408698714,3,3
gpc,IN,MIX,std,2,RBF(length_scale=0.5),train,0.9666048237476808,0.8217665615141956,0.9069602272727272,0.8883205456095482,0.8992553737803536,0.8173190176942007,3,1
gpc,IN,MIX,std,2,RBF(length_scale=0.5),validation,0.8333333333333334,0.8018867924528302,0.8382978723404255,0.8173076923076923,0.835051923358198,0.6727659338354578,3,2
gpc,IN,MIX,std,2,RBF(length_scale=0.5),test,0.9470588235294116,0.7419354838709677,0.8617021276595744,0.8320413436692506,0.8531811806706617,0.7328795258887989,3,3
gpc,IN,MIX,std,3,RBF(length_scale=0.5),train,0.9648506151142356,0.8645669291338582,0.9247693399574166,0.9119601328903656,0.9193635679261024,0.8505155554037229,3,1
gpc,IN,MIX,std,3,RBF(length_scale=0.5),validation,0.711864406779661,0.5971563981042654,0.7100213219616205,0.6494845360824743,0.699740989749807,0.4099871215417442,3,2
gpc,IN,MIX,std,3,RBF(length_scale=0.5),test,0.9411764705882352,0.7373271889400922,0.8574468085106383,0.8268733850129198,0.8489007486202437,0.7239972830531172,3,3
gpc,IN,MIX,std,4,RBF(length_scale=0.5),train,0.9623655913978496,0.8456692913385827,0.915542938254081,0.9002514668901928,0.9092687541964232,0.8327488634814152,3,1
gpc,IN,MIX,std,4,RBF(length_scale=0.5),validation,0.8992805755395683,0.5924170616113744,0.7867803837953091,0.7142857142857143,0.7690767478599508,0.5862635267852501,3,2
gpc,IN,MIX,std,4,RBF(length_scale=0.5),test,0.9135802469135802,0.6820276497695853,0.823404255319149,0.7810026385224275,0.8133458406950693,0.6573719850173785,3,3
gpc,IN,MIX,std,1,RBF(length_scale=1),train,0.9570661896243292,0.8438485804416404,0.9126420454545454,0.8968985750209556,0.906420414251828,0.8265342793856667,3,1
gpc,IN,MIX,std,1,RBF(length_scale=1),validation,0.927007299270073,0.5990566037735849,0.7978723404255319,0.7277936962750716,0.7801484569255522,0.6134986529200154,3,2
gpc,IN,MIX,std,1,RBF(length_scale=1),test,0.9490445859872612,0.6866359447004609,0.8382978723404255,0.7967914438502673,0.8275076956703885,0.6923403408698714,3,3
gpc,IN,MIX,std,2,RBF(length_scale=1),train,0.9666048237476808,0.8217665615141956,0.9069602272727272,0.8883205456095482,0.8992553737803536,0.8173190176942007,3,1
gpc,IN,MIX,std,2,RBF(length_scale=1),validation,0.8333333333333334,0.8018867924528302,0.8382978723404255,0.8173076923076923,0.835051923358198,0.6727659338354578,3,2
gpc,IN,MIX,std,2,RBF(length_scale=1),test,0.9470588235294116,0.7419354838709677,0.8617021276595744,0.8320413436692506,0.8531811806706617,0.7328795258887989,3,3
gpc,IN,MIX,std,3,RBF(length_scale=1),train,0.9648506151142356,0.8645669291338582,0.9247693399574166,0.9119601328903656,0.9193635679261024,0.8505155554037229,3,1
gpc,IN,MIX,std,3,RBF(length_scale=1),validation,0.711864406779661,0.5971563981042654,0.7100213219616205,0.6494845360824743,0.699740989749807,0.4099871215417442,3,2
gpc,IN,MIX,std,3,RBF(length_scale=1),test,0.9411764705882352,0.7373271889400922,0.8574468085106383,0.8268733850129198,0.8489007486202437,0.7239972830531172,3,3
gpc,IN,MIX,std,4,RBF(length_scale=1),train,0.9623655913978496,0.8456692913385827,0.915542938254081,0.9002514668901928,0.9092687541964232,0.8327488634814152,3,1
gpc,IN,MIX,std,4,RBF(length_scale=1),validation,0.8992805755395683,0.5924170616113744,0.7867803837953091,0.7142857142857143,0.7690767478599508,0.5862635267852501,3,2
gpc,IN,MIX,std,4,RBF(length_scale=1),test,0.9135802469135802,0.6820276497695853,0.823404255319149,0.7810026385224275,0.8133458406950693,0.6573719850173785,3,3
gpc,IN,MIX,std,1,RBF(length_scale=1) + WhiteKernel(noise_level=1),train,0.9570661896243292,0.8438485804416404,0.9126420454545454,0.8968985750209556,0.906420414251828,0.8265342793856667,3,1
gpc,IN,MIX,std,1,RBF(length_scale=1) + WhiteKernel(noise_level=1),validation,0.927007299270073,0.5990566037735849,0.7978723404255319,0.7277936962750716,0.7801484569255522,0.6134986529200154,3,2
gpc,IN,MIX,std,1,RBF(length_scale=1) + WhiteKernel(noise_level=1),test,0.9490445859872612,0.6866359447004609,0.8382978723404255,0.7967914438502673,0.8275076956703885,0.6923403408698714,3,3
gpc,IN,MIX,std,2,RBF(length_scale=1) + WhiteKernel(noise_level=1),train,0.9666048237476808,0.8217665615141956,0.9069602272727272,0.8883205456095482,0.8992553737803536,0.8173190176942007,3,1
gpc,IN,MIX,std,2,RBF(length_scale=1) + WhiteKernel(noise_level=1),validation,0.8333333333333334,0.8018867924528302,0.8382978723404255,0.8173076923076923,0.835051923358198,0.6727659338354578,3,2
gpc,IN,MIX,std,2,RBF(length_scale=1) + WhiteKernel(noise_level=1),test,0.9470588235294116,0.7419354838709677,0.8617021276595744,0.8320413436692506,0.8531811806706617,0.7328795258887989,3,3
gpc,IN,MIX,std,3,RBF(length_scale=1) + WhiteKernel(noise_level=1),train,0.9648506151142356,0.8645669291338582,0.9247693399574166,0.9119601328903656,0.9193635679261024,0.8505155554037229,3,1
gpc,IN,MIX,std,3,RBF(length_scale=1) + WhiteKernel(noise_level=1),validation,0.711864406779661,0.5971563981042654,0.7100213219616205,0.6494845360824743,0.699740989749807,0.4099871215417442,3,2
gpc,IN,MIX,std,3,RBF(length_scale=1) + WhiteKernel(noise_level=1),test,0.9411764705882352,0.7373271889400922,0.8574468085106383,0.8268733850129198,0.8489007486202437,0.7239972830531172,3,3
gpc,IN,MIX,std,4,RBF(length_scale=1) + WhiteKernel(noise_level=1),train,0.9623655913978496,0.8456692913385827,0.915542938254081,0.9002514668901928,0.9092687541964232,0.8327488634814152,3,1
gpc,IN,MIX,std,4,RBF(length_scale=1) + WhiteKernel(noise_level=1),validation,0.8992805755395683,0.5924170616113744,0.7867803837953091,0.7142857142857143,0.7690767478599508,0.5862635267852501,3,2
gpc,IN,MIX,std,4,RBF(length_scale=1) + WhiteKernel(noise_level=1),test,0.9135802469135802,0.6820276497695853,0.823404255319149,0.7810026385224275,0.8133458406950693,0.6573719850173785,3,3
gpc,IN,MIX,std,1,RBF(length_scale=2),train,0.9570661896243292,0.8438485804416404,0.9126420454545454,0.8968985750209556,0.906420414251828,0.8265342793856667,3,1
gpc,IN,MIX,std,1,RBF(length_scale=2),validation,0.927007299270073,0.5990566037735849,0.7978723404255319,0.7277936962750716,0.7801484569255522,0.6134986529200154,3,2
gpc,IN,MIX,std,1,RBF(length_scale=2),test,0.9490445859872612,0.6866359447004609,0.8382978723404255,0.7967914438502673,0.8275076956703885,0.6923403408698714,3,3
gpc,IN,MIX,std,2,RBF(length_scale=2),train,0.9666048237476808,0.8217665615141956,0.9069602272727272,0.8883205456095482,0.8992553737803536,0.8173190176942007,3,1
gpc,IN,MIX,std,2,RBF(length_scale=2),validation,0.8333333333333334,0.8018867924528302,0.8382978723404255,0.8173076923076923,0.835051923358198,0.6727659338354578,3,2
gpc,IN,MIX,std,2,RBF(length_scale=2),test,0.9470588235294116,0.7419354838709677,0.8617021276595744,0.8320413436692506,0.8531811806706617,0.7328795258887989,3,3
gpc,IN,MIX,std,3,RBF(length_scale=2),train,0.9648506151142356,0.8645669291338582,0.9247693399574166,0.9119601328903656,0.9193635679261024,0.8505155554037229,3,1
gpc,IN,MIX,std,3,RBF(length_scale=2),validation,0.711864406779661,0.5971563981042654,0.7100213219616205,0.6494845360824743,0.699740989749807,0.4099871215417442,3,2
gpc,IN,MIX,std,3,RBF(length_scale=2),test,0.9411764705882352,0.7373271889400922,0.8574468085106383,0.8268733850129198,0.8489007486202437,0.7239972830531172,3,3
gpc,IN,MIX,std,4,RBF(length_scale=2),train,0.9623655913978496,0.8456692913385827,0.915542938254081,0.9002514668901928,0.9092687541964232,0.8327488634814152,3,1
gpc,IN,MIX,std,4,RBF(length_scale=2),validation,0.8992805755395683,0.5924170616113744,0.7867803837953091,0.7142857142857143,0.7690767478599508,0.5862635267852501,3,2
