Model,Enzyme,Descriptor,Phase,PRC,REC,ACC,F1-Score,AUC,MCC
QDA,HIV-1 IN,PC,Test,0.4692307692307692,0.5622119815668203,0.5042553191489362,0.5115303983228512,0.5083787180561374,0.0168035629961129
QDA,HIV-1 IN,PC,Train,0.4587912087912087,0.525984251968504,0.5067423704755145,0.4900953778429934,0.5084701621599625,0.0168670766277456
QDA,HIV-1 IN,PC,Validation,0.4354838709677419,0.5118483412322274,0.4818763326226012,0.4705882352941176,0.4846063411587493,-0.0306832215840077
QDA,HIV-1 IN,PC,Test,0.4476987447698745,0.4930875576036866,0.4851063829787234,0.4692982456140351,0.485674213584452,-0.02857154034842
QDA,HIV-1 IN,PC,Train,0.4453781512605042,0.5851735015772871,0.4850852272727273,0.5057941376959781,0.4941371383855428,-0.0118685680774268
QDA,HIV-1 IN,PC,Validation,0.449814126394052,0.5707547169811321,0.4914893617021276,0.5031185031185031,0.4985556530642094,-0.0029053946654731
QDA,HIV-1 IN,PC,Test,0.4694656488549618,0.5668202764976958,0.5042553191489362,0.5135699373695198,0.5087065809365949,0.0174777471294783
QDA,HIV-1 IN,PC,Train,0.4383697813121272,0.695583596214511,0.4616477272727273,0.5378048780487805,0.4828047180038963,-0.0378828278572332
QDA,HIV-1 IN,PC,Validation,0.4311377245508982,0.6792452830188679,0.451063829787234,0.5274725274725275,0.471405587245868,-0.0627547022521873
QDA,HIV-1 IN,PC,Test,0.453416149068323,0.6728110599078341,0.474468085106383,0.5417439703153989,0.4885794429973953,-0.0245159437055248
QDA,HIV-1 IN,PC,Train,0.4375,0.573228346456693,0.4755145493257629,0.4962508520790729,0.4842885918329976,-0.031794564466839
QDA,HIV-1 IN,PC,Validation,0.4210526315789473,0.5308056872037915,0.4605543710021322,0.469601677148847,0.466953231198795,-0.0663622712138334
