Model,Enzyme,Descriptor,Phase,PRC,REC,ACC,F1-Score,AUC,MCC
RFC,HIV-1 IN,PC,Test,0.4702702702702703,0.4009216589861751,0.5148936170212766,0.4328358208955223,0.5067849401650243,0.0138470688319691
RFC,HIV-1 IN,PC,Train,0.4736842105263157,0.3968503937007874,0.5294535131298793,0.4318766066838046,0.5175466438788174,0.0360185136958
RFC,HIV-1 IN,PC,Validation,0.4819277108433735,0.3791469194312796,0.5373134328358209,0.4244031830238727,0.5229067930489731,0.0476617528440564
RFC,HIV-1 IN,PC,Test,0.5302013422818792,0.3640552995391705,0.5574468085106383,0.4316939890710382,0.5436877288209686,0.0936125208977748
RFC,HIV-1 IN,PC,Train,0.4916201117318435,0.415748031496063,0.5429382540809085,0.4505119453924914,0.5315174266007446,0.0645792063516397
RFC,HIV-1 IN,PC,Validation,0.5053763440860215,0.4454976303317535,0.5543710021321961,0.473551637279597,0.5444542415224659,0.0904158545142871
RFC,HIV-1 IN,PC,Test,0.5324675324675324,0.3778801843317972,0.5595744680851064,0.4420485175202156,0.5466476020473214,0.099093585986971
RFC,HIV-1 IN,PC,Train,0.444636678200692,0.4053627760252365,0.5042613636363636,0.4240924092409241,0.4953170469273469,-0.0094724417944623
RFC,HIV-1 IN,PC,Validation,0.4153846153846154,0.3820754716981132,0.4787234042553192,0.398034398034398,0.4701075032909171,-0.0603790557054097
RFC,HIV-1 IN,PC,Test,0.391812865497076,0.3087557603686636,0.4595744680851064,0.345360824742268,0.4488442833463871,-0.1060182538516473
RFC,HIV-1 IN,PC,Train,0.4624183006535948,0.446372239747634,0.5170454545454546,0.4542536115569823,0.5106538201322149,0.0213854414853823
RFC,HIV-1 IN,PC,Validation,0.4362745098039216,0.419811320754717,0.4936170212765957,0.4278846153846153,0.4870374433230949,-0.0260281047194881
RFC,HIV-1 IN,PC,Test,0.4712041884816754,0.4147465437788018,0.5148936170212766,0.4411764705882353,0.5077685288063969,0.0157703059319924
RFC,HIV-1 IN,PC,Train,0.4743833017077798,0.3937007874015748,0.5301632363378282,0.4302925989672977,0.5179098252253352,0.0368331690484253
RFC,HIV-1 IN,PC,Validation,0.4705882352941176,0.3791469194312796,0.5287846481876333,0.4199475065616798,0.515154855064477,0.031366987346496
RFC,HIV-1 IN,PC,Test,0.5194805194805194,0.3686635944700461,0.551063829787234,0.431266846361186,0.5380867379464855,0.080907726785926
RFC,HIV-1 IN,PC,Train,0.4868913857677903,0.4094488188976378,0.5393896380411639,0.4448246364414029,0.5277218254694906,0.056863620616097
RFC,HIV-1 IN,PC,Validation,0.510989010989011,0.4407582938388625,0.55863539445629,0.4732824427480916,0.5478985267643925,0.0977972380456492
RFC,HIV-1 IN,PC,Test,0.5256410256410257,0.3778801843317972,0.5553191489361702,0.4396782841823056,0.542695032877361,0.0904004000324535
RFC,HIV-1 IN,PC,Train,0.4513888888888889,0.4100946372239747,0.5099431818181818,0.4297520661157025,0.5009129516869228,0.0018476512302438
RFC,HIV-1 IN,PC,Validation,0.4111675126903553,0.3820754716981132,0.474468085106383,0.3960880195599022,0.466231534298669,-0.0681090262198883
RFC,HIV-1 IN,PC,Test,0.4,0.3133640552995391,0.4659574468085106,0.3514211886304909,0.4551009999817853,-0.0931690578295971
RFC,HIV-1 IN,PC,Train,0.4721311475409836,0.4542586750788643,0.5255681818181818,0.4630225080385852,0.5191190016221195,0.0383922841998467
RFC,HIV-1 IN,PC,Validation,0.446078431372549,0.4292452830188679,0.502127659574468,0.4375,0.4956303934474185,-0.0087739309280079
